Country Name,Country Code,Series Name,Series Code,2010 [YR2010]
Somalia,SOM,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,..
Somalia,SOM,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Somalia,SOM,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,..
Somalia,SOM,"Secondary education, duration (years)",SE.SEC.DURS,6
Somalia,SOM,"Secondary education, general pupils",SE.SEC.ENRL.GC,..
Somalia,SOM,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,..
Somalia,SOM,"Secondary education, pupils",SE.SEC.ENRL,..
Somalia,SOM,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,..
Somalia,SOM,"Secondary education, teachers",SE.SEC.TCHR,..
Somalia,SOM,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,..
Somalia,SOM,"Secondary education, teachers, female",SE.SEC.TCHR.FE,..
Somalia,SOM,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,..
Somalia,SOM,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,..
Somalia,SOM,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,..
Somalia,SOM,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,..
Somalia,SOM,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,..
Somalia,SOM,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,..
Somalia,SOM,Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,..
Somalia,SOM,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,..
Somalia,SOM,"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS,..
Somalia,SOM,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..
Somalia,SOM,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,..
Somalia,SOM,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,..
Somalia,SOM,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,..
Somalia,SOM,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,..
Somalia,SOM,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,..
Somalia,SOM,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,..
Somalia,SOM,"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,..
Somalia,SOM,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,..
South Africa,ZAF,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..
South Africa,ZAF,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..
South Africa,ZAF,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..
South Africa,ZAF,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..
South Africa,ZAF,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,..
South Africa,ZAF,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,..
South Africa,ZAF,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..
South Africa,ZAF,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..
South Africa,ZAF,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..
South Africa,ZAF,"Children out of school, primary",SE.PRM.UNER,..
South Africa,ZAF,"Children out of school, primary, female",SE.PRM.UNER.FE,..
South Africa,ZAF,"Children out of school, primary, male",SE.PRM.UNER.MA,..
South Africa,ZAF,"Compulsory education, duration (years)",SE.COM.DURS,9
South Africa,ZAF,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,94.422119140625
South Africa,ZAF,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,100
South Africa,ZAF,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,99.7699813842773
South Africa,ZAF,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..
South Africa,ZAF,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
South Africa,ZAF,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
South Africa,ZAF,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
South Africa,ZAF,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,70.2194366455078
South Africa,ZAF,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,74.5342025756836
South Africa,ZAF,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,72.2415084838867
South Africa,ZAF,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,11.7984600067139
South Africa,ZAF,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,13.1101303100586
South Africa,ZAF,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,12.4131603240967
South Africa,ZAF,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,76.5491485595703
South Africa,ZAF,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,80.6322708129883
South Africa,ZAF,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,78.4626693725586
South Africa,ZAF,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,5.56365013122559
South Africa,ZAF,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,6.89622020721436
South Africa,ZAF,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,6.18814992904663
South Africa,ZAF,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,56.0541381835938
South Africa,ZAF,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,60.228199005127
South Africa,ZAF,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,58.0102806091309
South Africa,ZAF,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,..
South Africa,ZAF,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,..
South Africa,ZAF,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..
South Africa,ZAF,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,..
South Africa,ZAF,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,..
South Africa,ZAF,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
South Africa,ZAF,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,42.46292
South Africa,ZAF,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,31.44942
South Africa,ZAF,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,11.87729
South Africa,ZAF,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.72173976898193
South Africa,ZAF,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,18.0443706512451
South Africa,ZAF,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,17.20415
South Africa,ZAF,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,19.37539
South Africa,ZAF,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..
South Africa,ZAF,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,96.14252
South Africa,ZAF,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,100.149
South Africa,ZAF,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,98.16428
South Africa,ZAF,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,91.7139892578125
South Africa,ZAF,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,94.1438522338867
South Africa,ZAF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,92.8773193359375
South Africa,ZAF,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,1.00518000125885
South Africa,ZAF,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,98.9013671875
South Africa,ZAF,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,98.3887176513672
South Africa,ZAF,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,98.6441268920898
South Africa,ZAF,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,..
South Africa,ZAF,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,..
South Africa,ZAF,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..
South Africa,ZAF,Lower secondary school starting age (years),SE.SEC.AGES,14
South Africa,ZAF,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,..
South Africa,ZAF,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,..
South Africa,ZAF,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,..
South Africa,ZAF,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,..
South Africa,ZAF,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,..
South Africa,ZAF,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,..
South Africa,ZAF,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,..
South Africa,ZAF,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,..
South Africa,ZAF,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,..
South Africa,ZAF,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,..
South Africa,ZAF,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,..
South Africa,ZAF,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..
South Africa,ZAF,"Preprimary education, duration (years)",SE.PRE.DURS,7
South Africa,ZAF,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,..
South Africa,ZAF,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,..
South Africa,ZAF,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..
South Africa,ZAF,"Primary education, duration (years)",SE.PRM.DURS,7
South Africa,ZAF,"Primary education, pupils",SE.PRM.ENRL,7024368
South Africa,ZAF,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.63908
South Africa,ZAF,"Primary education, teachers",SE.PRM.TCHR,238032
South Africa,ZAF,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,77.1190414428711
South Africa,ZAF,Primary school starting age (years),SE.PRM.AGES,7
South Africa,ZAF,Progression to secondary school (%),SE.SEC.PROG.ZS,..
South Africa,ZAF,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,..
South Africa,ZAF,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,..
South Africa,ZAF,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,11.16471
South Africa,ZAF,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,..
South Africa,ZAF,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,29.51018
South Africa,ZAF,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,..
South Africa,ZAF,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,..
South Africa,ZAF,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,..
South Africa,ZAF,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,..
South Africa,ZAF,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,..
South Africa,ZAF,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,..
South Africa,ZAF,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,18.5036602020264
South Africa,ZAF,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,18.6073894500732
South Africa,ZAF,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,18.4021396636963
South Africa,ZAF,"School enrollment, primary (% gross)",SE.PRM.ENRR,104.729377746582
South Africa,ZAF,"School enrollment, primary (% net)",SE.PRM.NENR,..
South Africa,ZAF,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.961709976196289
South Africa,ZAF,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00054001808167
South Africa,ZAF,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,102.669891357422
South Africa,ZAF,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,..
South Africa,ZAF,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,106.757369995117
South Africa,ZAF,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,..
South Africa,ZAF,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,3.30162000656128
South Africa,ZAF,"School enrollment, secondary (% gross)",SE.SEC.ENRR,93.7371978759766
South Africa,ZAF,"School enrollment, secondary (% net)",SE.SEC.NENR,..
South Africa,ZAF,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.06172001361847
South Africa,ZAF,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,96.5637130737305
South Africa,ZAF,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..
South Africa,ZAF,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,90.9505004882813
South Africa,ZAF,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,..
South Africa,ZAF,"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,3.67878007888794
South Africa,ZAF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,18.3626308441162
South Africa,ZAF,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,..
South Africa,ZAF,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
South Africa,ZAF,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,..
South Africa,ZAF,"Secondary education, duration (years)",SE.SEC.DURS,5
South Africa,ZAF,"Secondary education, general pupils",SE.SEC.ENRL.GC,4471468
South Africa,ZAF,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,51.43662
South Africa,ZAF,"Secondary education, pupils",SE.SEC.ENRL,4689600
South Africa,ZAF,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,51.1424
South Africa,ZAF,"Secondary education, teachers",SE.SEC.TCHR,..
South Africa,ZAF,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,..
South Africa,ZAF,"Secondary education, teachers, female",SE.SEC.TCHR.FE,..
South Africa,ZAF,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,218132
South Africa,ZAF,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,45.11122
South Africa,ZAF,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,..
South Africa,ZAF,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,..
South Africa,ZAF,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,..
South Africa,ZAF,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,..
South Africa,ZAF,Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,..
South Africa,ZAF,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,..
South Africa,ZAF,"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS,..
South Africa,ZAF,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..
South Africa,ZAF,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,..
South Africa,ZAF,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,..
South Africa,ZAF,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,..
South Africa,ZAF,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,..
South Africa,ZAF,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,..
South Africa,ZAF,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,..
South Africa,ZAF,"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,..
South Africa,ZAF,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,..
South Sudan,SSD,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..
South Sudan,SSD,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..
